id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_jogos,jogos_escalados,minutos_jogados,gols_sofridos,defesas,gols,assistências,total_chutes,chutes_no_gol,dribles_tentados,dribles_realizados,total_passes,passes_chaves,índice_passes_certos,desarmes,faltas_sofridas,faltas_cometidas
52661,Sandro Notaroberto Peci,Defender,23,10/03/1998,Venezuela,Caracas FC,Liga Venezuela,12,12,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52579,Diego Antonio Castillo Prado,Defender,24,19/08/1997,Venezuela,Caracas FC,Liga Venezuela,12,8,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137620,Renné Alejandro Rivas Alezones,Defender,18,21/03/2003,Venezuela,Caracas FC,Liga Venezuela,7,4,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52566,Luis Fernando Casiani Zúñiga,Defender,20,20/07/2001,Venezuela,Caracas FC,Liga Venezuela,9,6,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52581,Anderson Rafael Contreras Pérez,Midfielder,20,30/03/2001,Venezuela,Caracas FC,Liga Venezuela,16,14,1293,0,0,3,0,0,0,0,0,0,0,0,0,0,0
52584,Leonardo José Flores Soto,Midfielder,26,05/08/1995,Venezuela,Caracas FC,Liga Venezuela,16,14,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52583,Jorge Eliézer Echeverría Montilva,Midfielder,21,13/02/2000,Venezuela,Caracas FC,Liga Venezuela,11,7,590,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52586,Luis David González Torres,Midfielder,23,27/11/1998,Venezuela,Caracas FC,Liga Venezuela,8,3,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52594,Richard Enrique Celis Sánchez,Attacker,25,23/04/1996,Venezuela,Caracas FC,Liga Venezuela,21,18,1625,0,0,5,0,0,0,0,0,0,0,0,0,0,0
157992,Saúl Alejandro Guarirapa Briceño,Attacker,19,18/10/2002,Venezuela,Caracas FC,Liga Venezuela,11,10,766,0,0,3,0,0,0,0,0,0,0,0,0,0,0
52597,Rodrigo Febres Chacón,Attacker,25,14/05/1996,Venezuela,Caracas FC,Liga Venezuela,9,6,421,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195170,Kwaku Bonsu Osei,Attacker,21,17/08/2000,Ghana,Caracas FC,Liga Venezuela,14,4,453,0,0,4,0,0,0,0,0,0,0,0,0,0,0
52598,Robert Enrique Hernández Aguado,Midfielder,27,14/09/1993,Venezuela,Caracas FC,Liga Venezuela,16,16,1394,0,0,7,0,0,0,0,0,0,0,0,0,0,0
52487,Eduardo Luis Lima Prado,Goalkeeper,28,09/10/1992,Venezuela,Atletico Venezuela,Liga Venezuela,13,13,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52484,Jesús David Briceño Mendoza,Goalkeeper,22,26/06/1998,Venezuela,Atletico Venezuela,Liga Venezuela,9,9,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52490,Francisco Javier Fajardo Gil,Defender,30,08/07/1990,Venezuela,Atletico Venezuela,Liga Venezuela,10,8,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52538,José Ismael Páez Pulido,Defender,28,04/05/1992,Venezuela,Atletico Venezuela,Liga Venezuela,17,12,1222,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52492,Jhonny Alberto González Benavente,Defender,25,15/09/1995,Venezuela,Atletico Venezuela,Liga Venezuela,7,6,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52539,Grenddy Adrián Perozo Rincón,Defender,34,28/02/1986,Venezuela,Atletico Venezuela,Liga Venezuela,17,17,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284921,Adrián Hilario Gomes de Gouveia,Defender,19,25/01/2001,Venezuela,Atletico Venezuela,Liga Venezuela,5,5,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52497,José Gregorio Requena Rojas,Defender,19,09/04/2001,Venezuela,Atletico Venezuela,Liga Venezuela,14,10,848,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53101,Luis Alfonso Morgillo Marrero,Defender,27,15/06/1993,Venezuela,Atletico Venezuela,Liga Venezuela,17,17,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52506,Agnel José Flores Hernández,Midfielder,31,29/05/1989,Venezuela,Atletico Venezuela,Liga Venezuela,14,5,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52578,Ricardo Manuel Cardoso Martins,Midfielder,30,24/01/1990,Portugal,Atletico Venezuela,Liga Venezuela,16,12,1084,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52827,Jesús Javier Gómez Mercado,Midfielder,36,06/08/1984,Venezuela,Atletico Venezuela,Liga Venezuela,10,10,683,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52969,Adjin Livingstone Ebo,Midfielder,31,12/04/1989,Ghana,Atletico Venezuela,Liga Venezuela,15,13,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52513,Carlos José Sosa Moreno,Midfielder,25,02/08/1995,Venezuela,Atletico Venezuela,Liga Venezuela,17,14,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52503,Keyner Arley De Vasconcelos Adrián,Midfielder,20,24/02/2000,Venezuela,Atletico Venezuela,Liga Venezuela,13,12,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52467,Alejandro Andrés Goncalves Fernandes,Midfielder,19,23/02/2001,Venezuela,Atletico Venezuela,Liga Venezuela,11,7,674,0,0,3,0,0,0,0,0,0,0,0,0,0,0
126667,Maike Julio Villero Fariñez,Midfielder,19,28/01/2001,Venezuela,Atletico Venezuela,Liga Venezuela,13,10,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52837,Luis José Castillo Patiño,Attacker,28,27/02/1992,Venezuela,Atletico Venezuela,Liga Venezuela,17,4,556,0,0,3,0,0,0,0,0,0,0,0,0,0,0
52521,Robin Raúl Ramos García,Attacker,22,05/08/1998,Venezuela,Atletico Venezuela,Liga Venezuela,14,8,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52515,Edder José Farías Martínez,Attacker,32,12/04/1988,Venezuela,Atletico Venezuela,Liga Venezuela,20,20,1761,0,0,12,0,0,0,0,0,0,0,0,0,0,0
50876,J. Hernández,Defender,24,26/06/1997,Venezuela,Atletico Venezuela,Liga Venezuela,12,12,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52604,Ángel Andrés Hernández Velásquez,Goalkeeper,40,01/07/1980,Venezuela,Carabobo FC,Liga Venezuela,6,6,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52530,Richard Enmanuel Badillo Pérez,Defender,31,29/04/1989,Venezuela,Carabobo FC,Liga Venezuela,12,12,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52816,William Alexander Díaz Gutiérrez,Defender,35,31/03/1985,Venezuela,Carabobo FC,Liga Venezuela,14,14,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52737,Davixson Slayter Florez Quintero,Defender,26,18/10/1994,Venezuela,Carabobo FC,Liga Venezuela,9,7,645,0,0,2,0,0,0,0,0,0,0,0,0,0,0
53062,Luis Alfredo García Lozada,Defender,25,14/03/1995,Venezuela,Carabobo FC,Liga Venezuela,16,13,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52545,Luis Carlos Melo Salcedo,Midfielder,29,18/08/1991,Venezuela,Carabobo FC,Liga Venezuela,17,17,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53069,Winston Alberto Azuaje Parra,Midfielder,27,06/04/1993,Venezuela,Carabobo FC,Liga Venezuela,11,8,602,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52428,Luis Alexis Barrios Rojas,Midfielder,26,19/05/1994,Venezuela,Carabobo FC,Liga Venezuela,18,18,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53030,Darío José Bastardo López,Midfielder,25,12/05/1995,Venezuela,Carabobo FC,Liga Venezuela,8,5,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135332,Jorge Abraham Graterol Nader,Goalkeeper,21,15/02/2000,Venezuela,Carabobo FC,Liga Venezuela,14,14,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52534,Ottoniel José Medina Medina,Defender,22,30/08/1999,Venezuela,Carabobo FC,Liga Venezuela,11,10,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286361,Rodrigo Romero Pirilla,Defender,20,22/09/2001,Venezuela,Carabobo FC,Liga Venezuela,9,7,651,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52531,Edwar Segundo Bracho Suárez,Defender,34,01/05/1987,Venezuela,Carabobo FC,Liga Venezuela,6,6,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52549,Carlos Ignacio Ramos Rodríguez,Midfielder,22,26/05/1999,Venezuela,Carabobo FC,Liga Venezuela,19,15,1468,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52542,José Ángel Ferrer Torres,Midfielder,24,27/06/1997,Venezuela,Carabobo FC,Liga Venezuela,18,13,1216,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197661,Jeferson Tony Caraballo Pinto,Midfielder,19,08/05/2002,Venezuela,Carabobo FC,Liga Venezuela,11,8,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52552,Edson Alejandro Tortolero Toro,Midfielder,23,05/02/1998,Venezuela,Carabobo FC,Liga Venezuela,22,17,1666,0,0,3,0,0,0,0,0,0,0,0,0,0,0
52541,Francisco Javier Chong Fiocco,Midfielder,20,13/12/2001,Venezuela,Carabobo FC,Liga Venezuela,15,7,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52548,Williams José Pedrozo García,Midfielder,20,28/12/2001,Venezuela,Carabobo FC,Liga Venezuela,19,19,1680,0,0,2,0,0,0,0,0,0,0,0,0,0,0
199720,Gabriel Enrique Fermín Ávila,Attacker,19,13/12/2002,Venezuela,Carabobo FC,Liga Venezuela,13,10,805,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52557,Wilfredo Alexander Herrera Torres,Attacker,25,09/01/1996,Venezuela,Carabobo FC,Liga Venezuela,17,6,696,0,0,2,0,0,0,0,0,0,0,0,0,0,0
53008,Jesús Alberto González Quijada,Attacker,34,27/08/1987,Venezuela,Carabobo FC,Liga Venezuela,6,5,381,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81694,David Antonio Álvarez Agudelo,Defender,28,13/10/1992,Colombia,Monagas SC,Liga Venezuela,11,9,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159753,Igor Brondani da Luz,Defender,25,21/03/1995,Brazil,Monagas SC,Liga Venezuela,14,13,1142,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52787,Víctor Danilo Mejía Mina,Midfielder,27,04/02/1993,Colombia,Monagas SC,Liga Venezuela,10,10,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52666,César Eduardo González Amáis,Midfielder,38,01/10/1982,Venezuela,Monagas SC,Liga Venezuela,16,13,1104,0,0,6,0,0,0,0,0,0,0,0,0,0,0
11580,Carlos Luis Suárez Mendoza,Midfielder,28,26/04/1992,Venezuela,Monagas SC,Liga Venezuela,15,14,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52774,Jorge Alfredo Roa Ruiz,Goalkeeper,22,06/01/1998,Venezuela,Monagas SC,Liga Venezuela,12,12,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52987,Jesús Natividad Yendis Gómez,Defender,22,18/03/1998,Venezuela,Monagas SC,Liga Venezuela,11,6,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16362,Oscar Constantino González Rengifo,Defender,28,25/01/1992,Venezuela,Monagas SC,Liga Venezuela,18,18,1612,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156981,Héctor Daniel Maestre Montilla,Defender,19,19/02/2001,Venezuela,Monagas SC,Liga Venezuela,12,9,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53006,Starling Luis Yendis Gómez,Midfielder,21,07/03/1999,Venezuela,Monagas SC,Liga Venezuela,13,4,472,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53001,Vicente Bautista Rodríguez Cedeño,Midfielder,26,13/11/1994,Venezuela,Monagas SC,Liga Venezuela,13,6,565,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52992,Yorlen José Cordero Díaz,Midfielder,18,05/02/2002,Venezuela,Monagas SC,Liga Venezuela,16,14,1169,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159161,Andrés Josué Romero Tocuyo,Midfielder,17,07/03/2003,Venezuela,Monagas SC,Liga Venezuela,18,13,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53003,Ismael Jesús Romero Tocuyo,Midfielder,22,08/05/1998,Venezuela,Monagas SC,Liga Venezuela,15,12,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53007,Luis Daniel Chiquillo Ledesma,Attacker,21,02/01/1999,Venezuela,Monagas SC,Liga Venezuela,12,9,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52556,Franklin Eduardo González Hernández,Attacker,22,30/04/1998,Venezuela,Monagas SC,Liga Venezuela,16,12,1096,0,0,4,0,0,0,0,0,0,0,0,0,0,0
76718,Cristian Novoa Sandín,Attacker,29,09/07/1991,Venezuela,Monagas SC,Liga Venezuela,10,8,716,0,0,3,0,0,0,0,0,0,0,0,0,0,0
36095,Alejandro Arana Schelttwein,Goalkeeper,24,05/08/1997,Mexico,Monagas SC,Liga Venezuela,6,6,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52694,Carlos Alberto Salazar Lugo,Goalkeeper,40,20/08/1980,Venezuela,Deportivo Lara,Liga Venezuela,15,15,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52978,Luis Eduardo Curiel Riera,Goalkeeper,30,28/06/1990,Venezuela,Deportivo Lara,Liga Venezuela,8,7,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52923,Víctor Manuel Sifontes Antequera,Defender,27,21/10/1993,Venezuela,Deportivo Lara,Liga Venezuela,8,7,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208,Henry Alcides Pernía Almao,Defender,30,09/11/1990,Venezuela,Deportivo Lara,Liga Venezuela,13,13,1170,0,0,2,0,0,0,0,0,0,0,0,0,0,0
52707,Jefre José Vargas Belisario,Defender,25,12/01/1995,Venezuela,Deportivo Lara,Liga Venezuela,16,13,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52695,Ignacio José Anzola Aguilar,Defender,21,28/07/1999,Venezuela,Deportivo Lara,Liga Venezuela,6,4,373,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52697,Daniel José Carrillo Montilla,Defender,25,02/12/1995,Venezuela,Deportivo Lara,Liga Venezuela,17,16,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52709,Jesús Daniel Bueno Añez,Midfielder,21,15/04/1999,Venezuela,Deportivo Lara,Liga Venezuela,20,19,1712,0,0,3,0,0,0,0,0,0,0,0,0,0,0
52797,Cristopher Jesús Rodríguez González,Midfielder,23,09/11/1997,Venezuela,Deportivo Lara,Liga Venezuela,18,18,1617,0,0,2,0,0,0,0,0,0,0,0,0,0,0
52719,Juan Luis Perdomo Rivero,Midfielder,19,20/01/2001,Venezuela,Deportivo Lara,Liga Venezuela,16,7,637,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144303,Telasco José Segovia Pérez,Midfielder,17,02/04/2003,Venezuela,Deportivo Lara,Liga Venezuela,14,11,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52507,Javier Alfonzo García Domínguez,Midfielder,33,22/04/1987,Venezuela,Deportivo Lara,Liga Venezuela,18,9,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52933,Diego Enrique Meleán Berrueta,Midfielder,27,13/02/1993,Venezuela,Deportivo Lara,Liga Venezuela,15,13,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52729,Freddy Enrique Vargas Piñero,Attacker,21,01/04/1999,Venezuela,Deportivo Lara,Liga Venezuela,19,17,1530,0,0,4,0,0,0,0,0,0,0,0,0,0,0
57858,Ángel Gabriel Sánchez Córdoba,Attacker,26,07/04/1994,Panama,Deportivo Lara,Liga Venezuela,20,16,1418,0,0,5,0,0,0,0,0,0,0,0,0,0,0
52722,Bryan José Castillo Rosendo,Attacker,19,14/05/2001,Venezuela,Deportivo Lara,Liga Venezuela,10,5,502,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53009,César Enrique Martínez Quintero,Attacker,29,30/09/1991,Venezuela,Deportivo Lara,Liga Venezuela,20,9,827,0,0,3,0,0,0,0,0,0,0,0,0,0,0
146661,Jean Franco Castillo Castillo,Attacker,18,04/10/2002,Venezuela,Deportivo Lara,Liga Venezuela,18,11,1066,0,0,2,0,0,0,0,0,0,0,0,0,0,0
52721,Johan José Arrieche,Attacker,29,22/06/1991,Venezuela,Deportivo Lara,Liga Venezuela,14,6,532,0,0,2,0,0,0,0,0,0,0,0,0,0,0
52654,Gabriel Mario Santilli,Goalkeeper,36,27/06/1984,Argentina,Real Esppor Club,Liga Venezuela,18,18,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52985,Martín Eduardo García,Defender,35,19/09/1985,Argentina,Real Esppor Club,Liga Venezuela,16,13,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52664,José Pilar Velásquez Barreto,Defender,19,04/04/2001,Venezuela,Real Esppor Club,Liga Venezuela,15,11,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135108,Leonardo Javier Mosquera Niño,Defender,19,18/05/2001,Venezuela,Real Esppor Club,Liga Venezuela,5,5,450,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52658,Rommell Jhoan Ibarra Hernández,Defender,20,24/03/2000,Venezuela,Real Esppor Club,Liga Venezuela,7,5,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199044,Jon Mikel Aramburu Mejías,Defender,18,23/07/2002,Venezuela,Real Esppor Club,Liga Venezuela,15,11,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52678,Kendrys Jesús Silva Guzmán,Midfielder,27,17/12/1993,Venezuela,Real Esppor Club,Liga Venezuela,15,13,1206,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52669,Francisco Andrés La Mantia Pipaón,Midfielder,24,24/02/1996,Venezuela,Real Esppor Club,Liga Venezuela,12,11,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52665,Arles Eduardo Flores Crespo,Midfielder,29,12/04/1991,Venezuela,Real Esppor Club,Liga Venezuela,19,18,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103741,Louis Ángelo Peña Puentes,Midfielder,31,25/12/1989,Venezuela,Real Esppor Club,Liga Venezuela,20,18,1388,0,0,4,0,0,0,0,0,0,0,0,0,0,0
52671,Guillermo León Marín Pino,Midfielder,19,14/06/2001,Venezuela,Real Esppor Club,Liga Venezuela,13,11,661,0,0,2,0,0,0,0,0,0,0,0,0,0,0
53036,Williams José Lugo Ladera,Midfielder,24,16/12/1996,Venezuela,Real Esppor Club,Liga Venezuela,18,10,1059,0,0,3,0,0,0,0,0,0,0,0,0,0,0
52675,Darluis Andrés Paz Ferrer,Midfielder,18,26/03/2002,Venezuela,Real Esppor Club,Liga Venezuela,9,8,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52560,Aquiles David Ocanto Querales,Attacker,32,18/11/1988,Venezuela,Real Esppor Club,Liga Venezuela,20,19,1609,0,0,8,0,0,0,0,0,0,0,0,0,0,0
52976,Charlis José Ortiz García,Attacker,34,21/07/1986,Venezuela,Real Esppor Club,Liga Venezuela,19,13,1285,0,0,4,0,0,0,0,0,0,0,0,0,0,0
52683,Jovanny David Bolívar Alvarado,Attacker,19,16/12/2001,Venezuela,Real Esppor Club,Liga Venezuela,15,6,679,0,0,4,0,0,0,0,0,0,0,0,0,0,0
52685,Yohan Eduardo Cumana Hernández,Attacker,24,08/03/1996,Venezuela,Real Esppor Club,Liga Venezuela,11,10,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52657,J. Fuentes,Defender,24,07/02/1997,Venezuela,Real Esppor Club,Liga Venezuela,10,9,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52773,Juan Carlos Reyes Alberti,Goalkeeper,25,09/01/1995,Venezuela,Portuguesa FC,Liga Venezuela,19,19,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53028,Reniel Alejandro Mendoza Morillo,Defender,19,17/02/2001,Venezuela,Portuguesa FC,Liga Venezuela,10,10,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029,Argel Alejandro Silva Pérez,Defender,23,23/11/1997,Venezuela,Portuguesa FC,Liga Venezuela,6,6,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53025,Luis Marcelo Jiménez Orozco,Defender,23,13/09/1997,Venezuela,Portuguesa FC,Liga Venezuela,18,17,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52775,Joel Fernando Cáceres Álvarez,Defender,27,15/02/1993,Venezuela,Portuguesa FC,Liga Venezuela,19,19,1672,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53024,René Gregorio Flores Navas,Defender,29,29/04/1991,Venezuela,Portuguesa FC,Liga Venezuela,6,6,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53023,Yeferson Alfredo Escudero Graterol,Defender,22,06/05/1998,Venezuela,Portuguesa FC,Liga Venezuela,11,10,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156425,Pablo José Castillo Molina,Midfielder,32,02/09/1988,Venezuela,Portuguesa FC,Liga Venezuela,13,10,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53114,Edixon José Mena Ortiz,Midfielder,24,19/07/1996,Venezuela,Portuguesa FC,Liga Venezuela,15,12,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53041,Darvis José Rodríguez,Midfielder,26,01/07/1994,Venezuela,Portuguesa FC,Liga Venezuela,15,14,1203,0,0,2,0,0,0,0,0,0,0,0,0,0,0
52619,Enmanuel Ysaas Calzadilla Granadino,Midfielder,27,17/02/1993,Venezuela,Portuguesa FC,Liga Venezuela,15,10,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53035,Angelo Yonnier Lucena Soteldo,Midfielder,17,26/01/2003,Venezuela,Portuguesa FC,Liga Venezuela,17,13,1281,0,0,4,0,0,0,0,0,0,0,0,0,0,0
289676,Sixto Alejandro Lucena Sánchez,Midfielder,18,05/07/2002,Venezuela,Portuguesa FC,Liga Venezuela,10,5,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52638,Wilber Alexander Bravo Mercado,Attacker,30,04/12/1990,Venezuela,Portuguesa FC,Liga Venezuela,18,11,1029,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39523,Tulio Enrique Etchemaite,Attacker,33,10/07/1987,Argentina,Portuguesa FC,Liga Venezuela,16,10,923,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52911,Yohalex Vásquez Alvarado,Attacker,27,20/04/1993,Venezuela,Portuguesa FC,Liga Venezuela,16,9,1006,0,0,2,0,0,0,0,0,0,0,0,0,0,0
53052,Wilfredo Daniel Peña Peña,Attacker,19,03/05/2001,Venezuela,Portuguesa FC,Liga Venezuela,12,9,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53133,Andrés Alfonso González,Goalkeeper,30,22/06/1990,Venezuela,Trujillanos FC,Liga Venezuela,6,6,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103789,Álvaro Antonio Forero Rojas,Goalkeeper,29,19/12/1991,Venezuela,Trujillanos FC,Liga Venezuela,15,15,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53065,Edgar José Mendoza Acosta,Defender,29,15/06/1991,Venezuela,Trujillanos FC,Liga Venezuela,9,9,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53061,John Freins Chacón,Defender,26,16/08/1994,Venezuela,Trujillanos FC,Liga Venezuela,8,7,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52885,Juan Carlos Ortiz,Defender,27,01/10/1993,Venezuela,Trujillanos FC,Liga Venezuela,15,10,981,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52779,Luis Alejandro Parra,Defender,24,15/12/1996,Venezuela,Trujillanos FC,Liga Venezuela,11,11,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52389,César Alberto Aponte Churión,Defender,27,07/09/1993,Venezuela,Trujillanos FC,Liga Venezuela,17,15,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52738,Manuel Alejandro Granados Asprilla,Defender,31,16/02/1989,Venezuela,Trujillanos FC,Liga Venezuela,17,15,1424,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53081,Miguel Alfonzo Umbría Valecillos,Midfielder,22,21/08/1998,Venezuela,Trujillanos FC,Liga Venezuela,6,6,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107307,Carlos Alberto Rueda Villegas,Midfielder,23,06/04/1997,Venezuela,Trujillanos FC,Liga Venezuela,16,13,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103824,Wildiyonh Vivas Trejo,Midfielder,27,29/09/1993,Venezuela,Trujillanos FC,Liga Venezuela,15,12,1093,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53079,Francys Domilei Sosa Moreno,Midfielder,22,22/04/1998,Venezuela,Trujillanos FC,Liga Venezuela,12,5,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52995,José Manuel Hernández Chávez,Midfielder,24,02/08/1996,Venezuela,Trujillanos FC,Liga Venezuela,18,12,1159,0,0,6,0,0,0,0,0,0,0,0,0,0,0
53071,Joantony Xavier Carmona Sarache,Midfielder,19,27/05/2001,Venezuela,Trujillanos FC,Liga Venezuela,16,10,1070,0,0,5,0,0,0,0,0,0,0,0,0,0,0
201732,Jair Enmanuel Andara García,Midfielder,19,07/04/2001,Venezuela,Trujillanos FC,Liga Venezuela,9,7,623,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53077,Jesús Enmanuel Sandrea Briceño,Midfielder,19,29/12/2001,Venezuela,Trujillanos FC,Liga Venezuela,14,11,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53076,Anthony David Salcedo Paredes,Midfielder,18,22/02/2002,Venezuela,Trujillanos FC,Liga Venezuela,11,4,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53088,Ronny Jesús Maza Miranda,Attacker,23,11/05/1997,Venezuela,Trujillanos FC,Liga Venezuela,17,14,1214,0,0,3,0,0,0,0,0,0,0,0,0,0,0
52905,Luis José Annese Aragúren,Attacker,27,12/01/1993,Venezuela,Trujillanos FC,Liga Venezuela,15,7,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52873,Alexander José Guerra La Rosa,Attacker,24,20/11/1996,Venezuela,Trujillanos FC,Liga Venezuela,11,7,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52570,Arquímedes José Hernández Díaz,Defender,31,28/08/1989,Venezuela,Aragua FC,Liga Venezuela,11,9,875,0,0,2,0,0,0,0,0,0,0,0,0,0,0
96559,Homero Ernesto Calderón Gazui,Midfielder,27,20/10/1993,Venezuela,Aragua FC,Liga Venezuela,11,8,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52451,Yhonatann Alexander Yustiz Linarez,Goalkeeper,29,27/01/1992,Venezuela,Aragua FC,Liga Venezuela,16,16,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52461,Octavio Mauricio Zapata Possu,Defender,31,06/05/1990,Colombia,Aragua FC,Liga Venezuela,18,17,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
